session_id,timestamp,event_type,floor,value,item_type,curse_type,enemy_type,combo_count,hp,max_hp,gold_spent,duration_sec
945d3c26,1776596175.11,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596177.13,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596179.13,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596181.14,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596183.16,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596185.17,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596187.18,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596189.18,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596191.19,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596193.21,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596195.21,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596197.21,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596199.22,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596201.22,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596203.24,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596205.25,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596207.26,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596209.27,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596211.29,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596213.29,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596215.3,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596217.31,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596219.32,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596221.33,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596223.33,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596225.33,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596227.35,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596229.36,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596231.37,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596233.38,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596235.38,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596237.4,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596239.41,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596241.42,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596243.43,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596245.44,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596247.45,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596249.45,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596251.46,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596253.46,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596255.47,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596257.48,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596259.49,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596261.5,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596263.51,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596265.52,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596267.52,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596269.52,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596271.54,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596273.55,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596275.57,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596277.58,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596279.59,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596281.61,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596283.62,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596285.64,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596287.65,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596289.66,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596291.67,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596293.68,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596295.7,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596297.7,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596299.71,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596301.72,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596303.72,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596305.73,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596307.75,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596309.75,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596311.75,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596313.76,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596315.78,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596317.79,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596319.79,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596321.8,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596323.81,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596325.82,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596327.82,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596329.82,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596331.83,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596333.83,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596335.84,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596337.85,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596339.87,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596341.88,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596343.89,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596345.9,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596347.91,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596349.93,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596351.94,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596353.95,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596355.96,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596357.96,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596359.96,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596361.97,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596363.97,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596365.98,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596367.99,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596370.0,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596372.0,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596374.01,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596376.02,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596378.02,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596380.02,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596382.04,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596384.04,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596386.06,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596388.06,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596390.07,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596392.07,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596394.08,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596396.08,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596398.1,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596400.11,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596402.12,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596404.13,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596406.14,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596408.15,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596410.16,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596412.18,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596414.19,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596416.2,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596418.22,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596420.23,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596422.23,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596424.24,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596426.24,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596428.26,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596430.27,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596432.28,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596434.29,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596436.31,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596438.32,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596440.34,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596442.35,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596444.35,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596446.35,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596448.37,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596450.38,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596452.38,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596454.39,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596456.4,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596458.41,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596460.41,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596462.43,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596464.44,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596466.45,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596468.47,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596470.48,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596472.48,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596474.5,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596476.51,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596478.52,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596480.53,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596482.54,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596484.55,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596486.55,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596488.56,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596490.57,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596492.59,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596494.59,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596496.6,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596498.6,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596500.62,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596502.63,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596504.64,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596506.66,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596508.67,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596510.68,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596512.69,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596514.7,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596516.71,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596518.72,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596520.73,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596522.75,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596524.76,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596526.78,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596528.78,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596530.8,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596532.81,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596534.81,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596536.83,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596538.84,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596540.85,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596542.87,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596544.87,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596546.89,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596548.89,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596550.9,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596552.91,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596554.93,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596556.93,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596558.94,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596560.96,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596562.97,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596564.98,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596566.99,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596569.01,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596571.03,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596573.03,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596575.04,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596577.05,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596579.07,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596581.08,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596583.08,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596585.08,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596587.1,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596589.1,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596591.11,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596593.13,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596595.13,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596597.13,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596599.15,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596601.16,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596603.17,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596605.18,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596607.2,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596609.21,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596611.23,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596613.25,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596615.26,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596617.27,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596619.29,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596621.29,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596623.31,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596625.31,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596627.32,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596629.32,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596631.33,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596633.33,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596635.33,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596637.34,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596639.36,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596641.37,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596643.38,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596645.38,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596647.39,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596649.4,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596651.41,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596653.41,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596655.42,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596657.44,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596659.45,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596661.46,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596663.48,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596665.48,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596667.49,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596669.5,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596671.52,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596673.53,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596675.55,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596677.55,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596679.56,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596681.56,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596683.57,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596685.58,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596687.59,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596689.59,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596691.6,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596693.61,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596695.61,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596697.61,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596699.62,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596701.62,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596703.63,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596705.63,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596707.63,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596709.65,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596711.66,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596713.68,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596715.68,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596717.69,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596719.71,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596721.72,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596723.73,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596725.75,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596727.76,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596729.78,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596731.79,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596733.8,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596735.8,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596737.8,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596739.82,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596741.82,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596743.83,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596745.84,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596747.86,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596749.87,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596751.89,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596753.89,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596755.9,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596757.91,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596759.92,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596761.93,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596763.93,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596765.95,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596767.96,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596769.97,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596771.99,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596774.0,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596776.01,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596778.02,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596780.03,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596782.04,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596784.04,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596786.05,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596788.07,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596790.07,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596792.07,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596794.09,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596796.09,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596798.1,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596800.11,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596802.12,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596804.12,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596806.13,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596808.14,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596810.16,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596812.16,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596814.18,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596816.19,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596818.19,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596820.2,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596822.21,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596824.23,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596826.23,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596828.24,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596830.25,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596832.25,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596834.27,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596836.27,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596838.29,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596840.31,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596842.32,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596844.33,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596846.34,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596848.35,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596850.35,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596852.36,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596854.36,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596856.38,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596858.39,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596860.39,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596862.41,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596864.42,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596866.42,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596868.43,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596870.44,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596872.45,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596874.45,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596876.47,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596878.48,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596880.5,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596882.5,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596884.51,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596886.52,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596888.53,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596890.53,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596892.53,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596894.54,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596896.55,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596898.56,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596900.56,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596902.56,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596904.58,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596906.59,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596908.6,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596910.62,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596912.62,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596914.64,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596916.65,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596918.65,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596920.67,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596922.68,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596924.68,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596926.7,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596928.7,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596930.71,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596932.72,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596934.73,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596936.74,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596938.75,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596940.75,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596942.77,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596944.77,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596946.77,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596948.79,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596950.78,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596952.79,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596954.8,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596956.81,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596958.82,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596960.82,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596962.83,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596964.83,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596966.85,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596968.85,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596970.86,player_hp_over_time,17,,,,,,317,320,,
945d3c26,1776596972.87,player_hp_over_time,17,,,,,,317,320,,
